1675209600000,1585.32000000,1592.94000000,1576.43000000,1584.61000000,47072.91260000,1675223999999,74581444.63484900,80821,24838.96430000,39357466.32911500,0
1675224000000,1584.62000000,1585.70000000,1569.67000000,1575.36000000,35080.68630000,1675238399999,55398661.81311000,70633,16073.26980000,25381776.83787000,0
1675238400000,1575.37000000,1583.68000000,1566.24000000,1580.87000000,45956.68220000,1675252799999,72335581.26789100,86607,23504.20290000,37001436.70969500,0
1675252800000,1580.87000000,1589.80000000,1572.13000000,1575.53000000,65048.60420000,1675267199999,102888710.61812700,111293,33226.25750000,52557218.40747300,0
1675267200000,1575.53000000,1627.06000000,1555.18000000,1617.48000000,156430.70140000,1675281599999,248272275.71282800,245873,82477.68250000,131004263.62700700,0
1675281600000,1617.47000000,1647.77000000,1613.63000000,1641.68000000,125027.58420000,1675295999999,204497665.84134600,200047,65949.84470000,107889397.98576000,0
1675296000000,1641.67000000,1696.38000000,1639.32000000,1671.13000000,152356.32930000,1675310399999,254886703.91214200,217963,76973.79550000,128675885.01942800,0
1675310400000,1671.13000000,1676.76000000,1660.17000000,1664.21000000,56920.86680000,1675324799999,95027529.70812000,87249,27184.89930000,45383973.24213200,0
1675324800000,1664.21000000,1674.76000000,1662.13000000,1671.99000000,43598.33640000,1675339199999,72774667.10294800,80789,21414.15250000,35746542.57705300,0
1675339200000,1671.98000000,1690.00000000,1650.00000000,1678.14000000,138740.97180000,1675353599999,231831632.22637300,177923,72509.19920000,121214808.80026500,0
1675353600000,1678.15000000,1714.68000000,1666.21000000,1675.15000000,129916.00650000,1675367999999,219247173.61578700,201112,68774.69510000,116067193.79787400,0
1675368000000,1675.14000000,1686.30000000,1626.85000000,1643.12000000,107656.37660000,1675382399999,178336820.30728700,174509,47833.06570000,79262146.75129800,0
1675382400000,1643.12000000,1650.43000000,1630.67000000,1642.17000000,58931.91280000,1675396799999,96778962.93996300,96442,28683.46210000,47107068.60317700,0
1675396800000,1642.17000000,1647.24000000,1636.07000000,1637.49000000,43227.78970000,1675411199999,70949335.08126600,73739,19803.46920000,32508867.18724600,0
1675411200000,1637.50000000,1650.83000000,1629.96000000,1649.20000000,48770.20620000,1675425599999,80028852.25404300,86481,24585.67880000,40358218.12732000,0
1675425600000,1649.20000000,1675.00000000,1625.93000000,1663.93000000,196967.25990000,1675439999999,325063009.61482200,238000,97520.67260000,160925554.49138500,0
1675440000000,1663.93000000,1676.00000000,1650.74000000,1652.91000000,74883.08240000,1675454399999,124399338.66698400,124825,36831.57780000,61199213.55397900,0
1675454400000,1652.90000000,1672.13000000,1642.40000000,1663.52000000,42034.78100000,1675468799999,69729670.87334400,95188,22148.18440000,36748061.93823400,0
1675468800000,1663.52000000,1665.95000000,1650.00000000,1654.36000000,40869.04580000,1675483199999,67817552.43630400,81686,18694.69880000,31015658.20481500,0
1675483200000,1654.37000000,1660.00000000,1645.43000000,1658.17000000,32396.66490000,1675497599999,53538250.41923200,72065,16374.70790000,27063430.35620000,0
1675497600000,1658.17000000,1662.73000000,1651.39000000,1661.92000000,41122.49280000,1675511999999,68179594.02870000,80502,20912.33590000,34671130.19769300,0
1675512000000,1661.92000000,1695.29000000,1660.74000000,1679.97000000,97898.10660000,1675526399999,164483032.89591200,144619,48973.35660000,82282923.97845200,0
1675526400000,1679.97000000,1685.46000000,1672.32000000,1675.93000000,41699.47120000,1675540799999,69998691.04488000,89761,21097.88630000,35413670.36271200,0
1675540800000,1675.92000000,1689.00000000,1658.53000000,1666.38000000,54241.34820000,1675555199999,90840875.16077000,90675,27404.15650000,45906737.20535100,0
1675555200000,1666.39000000,1671.00000000,1656.68000000,1660.70000000,53870.59840000,1675569599999,89621402.38249000,88358,25361.40650000,42188884.03124300,0
1675569600000,1660.69000000,1671.20000000,1659.35000000,1668.14000000,30797.58030000,1675583999999,51293232.92885100,60549,15656.31720000,26074272.56362900,0
1675584000000,1668.15000000,1673.81000000,1660.86000000,1662.60000000,35024.22640000,1675598399999,58398489.10390700,72519,17352.86800000,28934293.76800100,0
1675598400000,1662.60000000,1664.58000000,1635.93000000,1644.18000000,118585.91480000,1675612799999,195542590.46312500,175209,55602.85740000,91672946.70257200,0
1675612800000,1644.18000000,1647.45000000,1609.30000000,1619.48000000,124909.51870000,1675627199999,203328607.36352400,190972,57699.57720000,93925217.13455600,0
1675627200000,1619.48000000,1639.60000000,1611.80000000,1629.02000000,50391.83620000,1675641599999,81942969.68484700,92820,26867.85130000,43685844.63642600,0
1675641600000,1629.01000000,1642.53000000,1617.85000000,1626.60000000,49349.35050000,1675655999999,80510978.67275400,81999,24022.85250000,39209284.27868900,0
1675656000000,1626.60000000,1635.69000000,1608.53000000,1635.41000000,58408.62680000,1675670399999,94784888.37389800,97318,28662.03690000,46522798.65099300,0
1675670400000,1635.41000000,1637.89000000,1622.45000000,1634.81000000,54930.32280000,1675684799999,89583960.21577100,92760,27112.70550000,44223004.38367000,0
1675684800000,1634.81000000,1649.30000000,1619.86000000,1649.01000000,80008.46920000,1675699199999,130588891.42086300,124183,42931.74420000,70078568.26525700,0
1675699200000,1649.00000000,1658.56000000,1639.81000000,1648.29000000,70038.93360000,1675713599999,115447965.82388900,125939,36459.15070000,60109174.32836600,0
1675713600000,1648.30000000,1649.34000000,1605.01000000,1614.29000000,71383.71680000,1675727999999,115914468.18041100,114389,32614.30340000,52958488.63262200,0
1675728000000,1614.28000000,1635.27000000,1613.14000000,1633.47000000,48943.16090000,1675742399999,79560831.39295900,85108,28202.45940000,45859407.03136100,0
1675742400000,1633.46000000,1638.06000000,1631.06000000,1632.29000000,42464.56500000,1675756799999,69397203.43301300,75418,22023.58410000,35991904.00952700,0
1675756800000,1632.30000000,1647.87000000,1628.84000000,1640.71000000,62573.29930000,1675771199999,102579692.07871500,93291,32527.88550000,53330487.85326000,0
1675771200000,1640.71000000,1644.92000000,1626.63000000,1630.59000000,56353.35350000,1675785599999,92283030.80820700,105873,27290.52390000,44694619.94219300,0
1675785600000,1630.58000000,1678.37000000,1624.39000000,1656.35000000,167906.23090000,1675799999999,277032188.18640800,255002,84729.86400000,139807674.49472500,0
1675800000000,1656.34000000,1677.82000000,1650.56000000,1671.03000000,73681.79040000,1675814399999,122782270.82925000,131880,40149.73560000,66913356.25165200,0
1675814400000,1671.03000000,1697.91000000,1668.08000000,1680.97000000,87471.63020000,1675828799999,147195883.24586500,135417,46291.83400000,77905489.68522800,0
1675828800000,1680.97000000,1682.94000000,1671.93000000,1677.67000000,36816.01200000,1675843199999,61736192.49952200,70216,18639.36760000,31254473.50138700,0
1675843200000,1677.67000000,1677.91000000,1667.90000000,1673.90000000,45690.42870000,1675857599999,76411290.91235700,79119,21264.82820000,35560070.36677400,0
1675857600000,1673.90000000,1681.98000000,1649.51000000,1653.08000000,100371.95020000,1675871999999,167360603.15629700,145687,46693.13920000,77861247.81794100,0
1675872000000,1653.08000000,1660.00000000,1630.47000000,1647.69000000,106521.53950000,1675886399999,175375919.78029400,156020,51484.41360000,84762317.66621100,0
1675886400000,1647.69000000,1656.10000000,1637.76000000,1650.43000000,41094.69330000,1675900799999,67713447.98310000,84574,21564.53810000,35535206.50082500,0
1675900800000,1650.42000000,1656.17000000,1608.80000000,1619.05000000,141939.12240000,1675915199999,231181952.43622200,170986,73072.17800000,118962363.09709900,0
1675915200000,1619.05000000,1636.65000000,1610.22000000,1629.87000000,70568.63490000,1675929599999,114723320.76024300,102559,36377.52980000,59133718.94189200,0
1675929600000,1629.88000000,1640.24000000,1629.87000000,1633.15000000,37754.64430000,1675943999999,61674662.17234500,76916,19197.14170000,31360250.08187600,0
1675944000000,1633.16000000,1649.24000000,1625.70000000,1632.08000000,69181.50610000,1675958399999,113285242.22559000,124541,32281.98390000,52867197.23354500,0
1675958400000,1632.07000000,1633.67000000,1560.47000000,1579.81000000,160350.07420000,1675972799999,256821382.47270500,224163,70937.96780000,113714102.12981600,0
1675972800000,1579.80000000,1582.45000000,1524.40000000,1545.35000000,178217.71450000,1675987199999,276327812.51628700,274714,85378.13540000,132428496.86780600,0
1675987200000,1545.35000000,1555.01000000,1541.80000000,1543.22000000,82716.86750000,1676001599999,128056652.03094000,105054,41409.52900000,64108090.14899800,0
1676001600000,1543.23000000,1552.88000000,1529.36000000,1551.70000000,71259.22630000,1676015999999,109882076.82634700,94871,35194.68620000,54284779.78033600,0
1676016000000,1551.70000000,1554.46000000,1534.04000000,1537.03000000,51695.24830000,1676030399999,79876696.12714200,84212,21063.89160000,32555401.51647300,0
1676030400000,1537.04000000,1548.01000000,1506.00000000,1522.36000000,95651.25010000,1676044799999,146762802.37793400,136145,44716.45030000,68643141.22949200,0
1676044800000,1522.35000000,1539.19000000,1514.62000000,1534.28000000,95043.32940000,1676059199999,145150290.93378700,121627,38572.71460000,58857669.74412300,0
1676059200000,1534.29000000,1535.39000000,1490.00000000,1513.06000000,88288.29830000,1676073599999,133436125.21534900,140306,39895.22410000,60311586.70934100,0
1676073600000,1513.05000000,1523.58000000,1507.53000000,1520.38000000,49102.83510000,1676087999999,74376014.13996000,74677,26802.06360000,40593463.45919900,0
1676088000000,1520.38000000,1523.29000000,1514.96000000,1520.81000000,24378.85700000,1676102399999,37026425.52712200,51617,11112.76510000,16878929.75700000,0
1676102400000,1520.80000000,1526.80000000,1515.00000000,1520.16000000,70128.82310000,1676116799999,106631281.60807100,69802,33457.56390000,50872616.56145200,0
1676116800000,1520.16000000,1526.71000000,1515.00000000,1522.83000000,47354.63650000,1676131199999,72075372.39644100,82963,23637.92350000,35978779.14911700,0
1676131200000,1522.83000000,1522.99000000,1505.00000000,1518.58000000,44555.41250000,1676145599999,67542300.56334200,73991,19055.05880000,28880395.57860300,0
1676145600000,1518.58000000,1543.00000000,1516.65000000,1538.51000000,54171.00660000,1676159999999,83005713.49340200,87456,27514.52420000,42163831.72840600,0
1676160000000,1538.50000000,1539.27000000,1530.05000000,1531.15000000,28969.13580000,1676174399999,44450089.10947000,58837,13849.28080000,21251042.64935100,0
1676174400000,1531.15000000,1534.56000000,1528.97000000,1530.83000000,19762.67420000,1676188799999,30274248.52521400,44228,9268.91160000,14200206.87145000,0
1676188800000,1530.84000000,1540.06000000,1530.83000000,1533.48000000,30285.55870000,1676203199999,46480081.98006300,58829,15196.91300000,23323310.12193800,0
1676203200000,1533.47000000,1541.00000000,1521.12000000,1536.09000000,57057.76240000,1676217599999,87292089.98537700,88796,27195.43800000,41618796.76210700,0
1676217600000,1536.09000000,1548.02000000,1534.23000000,1539.23000000,54560.35300000,1676231999999,84103539.60687000,96186,24954.48840000,38468571.37196900,0
1676232000000,1539.23000000,1541.96000000,1493.08000000,1514.83000000,96122.88990000,1676246399999,145414643.10104000,143733,44279.94470000,66963095.79736700,0
1676246400000,1514.82000000,1524.62000000,1496.67000000,1516.81000000,83792.89080000,1676260799999,126590890.94159700,108909,37187.80490000,56184636.35429100,0
1676260800000,1516.82000000,1526.10000000,1516.02000000,1522.39000000,47546.09440000,1676275199999,72302497.78681100,66523,21431.93230000,32591722.82595400,0
1676275200000,1522.39000000,1522.83000000,1466.00000000,1486.07000000,234692.66630000,1676289599999,349482711.58957800,234838,109775.53840000,163386537.38461300,0
1676289600000,1486.07000000,1491.89000000,1475.40000000,1475.71000000,99489.72650000,1676303999999,147653477.74670100,125819,44848.47990000,66577000.74195300,0
1676304000000,1475.71000000,1493.91000000,1461.93000000,1490.78000000,112485.47790000,1676318399999,166287487.78811700,137037,56835.62000000,84050359.33129800,0
1676318400000,1490.78000000,1510.43000000,1482.18000000,1505.24000000,65145.53450000,1676332799999,97327157.48226900,115276,36621.92400000,54721788.84413800,0
1676332800000,1505.25000000,1508.72000000,1494.09000000,1498.23000000,49719.72630000,1676347199999,74614200.92837500,90066,21136.30820000,31718498.46235100,0
1676347200000,1498.24000000,1507.62000000,1496.81000000,1506.00000000,40866.65070000,1676361599999,61400326.47483300,72991,19267.42510000,28948163.80386600,0
1676361600000,1506.01000000,1519.82000000,1497.09000000,1507.70000000,59730.91770000,1676375999999,90021568.54968000,96440,28433.82850000,42862380.05849800,0
1676376000000,1507.70000000,1569.00000000,1482.66000000,1544.83000000,349248.29290000,1676390399999,532916756.90206400,357818,175235.60640000,267470849.40424900,0
1676390400000,1544.84000000,1564.69000000,1534.02000000,1560.31000000,112254.13880000,1676404799999,173766468.38996000,151434,57806.98730000,89491593.97497500,0
1676404800000,1560.31000000,1564.07000000,1549.30000000,1555.71000000,57144.65040000,1676419199999,88923614.06906300,92589,27906.06280000,43427394.46853400,0
1676419200000,1555.70000000,1557.43000000,1542.55000000,1549.22000000,45473.59360000,1676433599999,70441472.08263500,82769,22078.72720000,34198695.85202500,0
1676433600000,1549.22000000,1552.09000000,1544.65000000,1547.56000000,33276.87400000,1676447999999,51555371.03072200,66391,15709.07110000,24338304.79776200,0
1676448000000,1547.56000000,1580.00000000,1544.50000000,1572.26000000,72855.73680000,1676462399999,113606866.93012100,103603,41818.71770000,65230116.69242400,0
1676462400000,1572.26000000,1593.67000000,1566.86000000,1579.50000000,165174.85060000,1676476799999,261126828.08058300,183267,82783.97410000,130821057.60137900,0
1676476800000,1579.50000000,1629.32000000,1573.47000000,1628.54000000,118580.70720000,1676491199999,189437201.68230600,160733,63403.03060000,101293773.43976700,0
1676491200000,1628.54000000,1680.00000000,1624.25000000,1674.92000000,145846.09640000,1676505599999,242285214.13868200,255971,77954.23830000,129484995.49376400,0
1676505600000,1674.92000000,1712.24000000,1672.53000000,1691.42000000,143365.13220000,1676519999999,242631382.11181700,225803,79060.04840000,133821780.71058700,0
1676520000000,1691.41000000,1697.51000000,1675.00000000,1681.89000000,98041.46380000,1676534399999,165548881.66666200,139239,52104.20260000,87976671.40716000,0
1676534400000,1681.90000000,1692.62000000,1678.25000000,1682.82000000,71321.67900000,1676548799999,120148662.78383300,103391,33042.99270000,55675958.66342500,0
1676548800000,1682.82000000,1728.69000000,1665.24000000,1724.14000000,181737.06780000,1676563199999,307378518.45259200,254878,99234.34060000,167880091.56777500,0
1676563200000,1724.14000000,1742.97000000,1686.76000000,1710.85000000,171997.90760000,1676577599999,294989082.49870200,236030,84289.64090000,144583080.01479700,0
1676577600000,1710.85000000,1711.11000000,1633.72000000,1637.84000000,166260.42270000,1676591999999,277399629.35261000,261421,74389.02430000,124108017.98053800,0
1676592000000,1637.83000000,1670.05000000,1630.51000000,1663.77000000,94217.81330000,1676606399999,155885013.50616400,168957,49388.06560000,81720372.88317900,0
1676606400000,1663.77000000,1665.46000000,1651.67000000,1653.45000000,65273.41160000,1676620799999,108284127.78020300,101389,34061.95370000,56512893.93923800,0
1676620800000,1653.46000000,1674.75000000,1648.40000000,1666.20000000,66844.48890000,1676635199999,111090386.81623500,115001,34552.14660000,57437329.39582600,0
1676635200000,1666.20000000,1683.55000000,1646.09000000,1673.11000000,127730.58850000,1676649599999,212941075.98858000,190354,66251.10890000,110484262.21934400,0
1676649600000,1673.11000000,1709.25000000,1662.27000000,1706.03000000,125807.64260000,1676663999999,212612763.18327200,192060,64396.35060000,108857523.77466700,0
1676664000000,1706.04000000,1722.00000000,1669.72000000,1693.87000000,100060.71810000,1676678399999,170078495.78384100,172261,49625.90820000,84390817.40896800,0
